"REALINC","REALRINC","HRS1","WRKSLF","DIVORCE","SPWRKSLF","PAWRKSLF","SIBS","CHILDS","AGE","EDUC","PAEDUC","MAEDUC","SPEDUC","SEX","INCOM16","BORN","HOMPOP","BABIES","PRETEEN","TEENS","ADULTS","EARNRS","ATTEND","RACLIVE","WKSUB","WKSUBS","WKSUP","UNEMP","PHONE","PASEI10","PRESTG10","SEI10","SPPRES10","SPSEI10","YEAR","CLASS_","WRKSTAT_X2","WRKSTAT_X5","WRKSTAT_X7","OCC10_X23","OCC10_X47","OCC10_Other","INDUS10_X23","INDUS10_X47","INDUS10_X57","INDUS10_Other","SPWRKSTA_X2","SPWRKSTA_X5","SPWRKSTA_X7","SPOCC10_X23","SPOCC10_X47","SPOCC10_X57","SPOCC10_Other","SPIND10_X23","SPIND10_X47","SPIND10_X57","SPIND10_Other","PAOCC10_X20","PAOCC10_X47","PAOCC10_X62","PAOCC10_X77","PAOCC10_X91","PAOCC10_Other","RACE_X2","RACE_X3","RES16_X2","RES16_X3","RES16_X4","RES16_X5","RES16_X6","REG16_X1","REG16_X2","REG16_X3","REG16_X4","REG16_X5","REG16_X6","REG16_X7","REG16_X8","REG16_X9","MOBILE16_X2","MOBILE16_X3","FAMILY16_X3","FAMILY16_X5","PARBORN_X8","GRANBORN_X1","GRANBORN_X2","GRANBORN_X4","REGION_X2","REGION_X3","REGION_X4","REGION_X5","REGION_X6","REGION_X7","REGION_X8","REGION_X9","RELIG_X2","RELIG_X4","RELIG16_X2","RELIG16_X4","FUND16_X2","FUND16_X3","SPREL_X2","SPREL_X4","HEALTH_X2","HEALTH_X3","OWNGUN_X2","UNION__X2","UNION__X3","UNION__X4","ETH1_X11","ETH1_X14","ETH1_X15","ETH1_X17","ETH1_X24","ETH1_X30","ETH1_X8","ETH1_Other"
-0.437500218656527,-0.300315938016128,-0.202628151297893,2.50414996464959,-0.53100201602785,-0.374659206039292,1.71463339300674,1.24857560857738,-0.0157429981620399,-0.0645502995751846,-2.46810789399753,0.13339151404223,-0.520384290829896,-0.663778805773088,0.981882865223256,0.186323483678127,0.321583501249461,0.719680769909765,-0.4881061124865,-0.521033864862094,1.38131201710107,1.46525392955495,2.4933737319948,-0.744005355080421,-1.30205298897526,-2.10731789022828,0.428733384541428,1.08808558828811,-0.626896013961182,-0.384650191931752,0.606572820377726,0.504484114155512,0.390128133140701,0.0129368116182298,0.125176802588528,-1.68901571684098,"L2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
-0.437500218656527,0.149859400623471,2.55187517985443,-0.399212313205007,1.88264351137147,-0.374659206039292,-0.583032795276997,1.59985413393765,1.38363461624151,-0.216769134240321,-0.725170775051487,-2.12774774694436,-0.831003528034832,-0.663778805773088,0.981882865223256,-1.07155657490838,0.321583501249461,3.10948893010822,-0.4881061124865,2.41695444801668,3.19584340245552,1.46525392955495,0.0711527415930514,-0.744005355080421,0.767777892654563,0.474388560281099,-2.33172301492048,1.08808558828811,-0.626896013961182,-0.384650191931752,-1.08351896596962,-0.475874607237925,-0.539349513153729,-1.62735326525922,-1.68951793721209,-1.68901571684098,"L2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
-1.05402350923014,-0.65228688907647,0.269572419756791,-0.399212313205007,-0.53100201602785,-0.374659206039292,-0.583032795276997,2.30241118465817,0.683945809039735,-1.51062922889398,-0.725170775051487,-1.625272355614,0.100854183579978,-0.663778805773088,-1.01813315560069,-1.07155657490838,0.321583501249461,1.51628348997592,2.63265224906555,0.947960291577291,-0.433219368253375,-0.331225984075641,0.0711527415930514,0.00256634020253515,-1.30205298897526,0.474388560281099,0.428733384541428,-0.918758148035778,1.59466239653249,-2.21495593792671,-0.345661784909421,-1.60705774730727,-1.68779064343098,-0.299499393501285,-0.427522102934504,-1.68901571684098,"L2",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
-1.30884915232693,-0.717766397426044,2.15837470397553,-0.399212313205007,1.88264351137147,-0.374659206039292,-0.583032795276997,-0.859095543584192,0.683945809039735,-0.749535055568298,-0.376583351262279,-1.625272355614,-0.520384290829896,-1.02483475995869,0.981882865223256,0.186323483678127,0.321583501249461,-0.0769219501563879,-0.4881061124865,0.947960291577291,-0.433219368253375,-0.331225984075641,-1.13995775360782,-0.370719507438943,0.767777892654563,0.474388560281099,0.428733384541428,1.08808558828811,1.59466239653249,-0.384650191931752,-0.744503504401419,-0.0234013512101848,0.0728545134921213,-0.846262752460435,-1.17827144960329,-1.68901571684098,"L2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
-1.24308865983589,-0.766883466160777,-0.202628151297893,-0.399212313205007,-0.53100201602785,-0.374659206039292,1.71463339300674,0.194740032496595,-0.0157429981620399,-1.51062922889398,-0.725170775051487,-1.37403465994883,-3.62657666287926,-0.663778805773088,0.981882865223256,0.186323483678127,0.321583501249461,0.719680769909765,2.63265224906555,-0.521033864862094,-0.433219368253375,-0.331225984075641,0.0711527415930514,-0.370719507438943,-1.30205298897526,0.474388560281099,0.428733384541428,-0.918758148035778,1.59466239653249,0.530502681065725,-0.744503504401419,-1.07917228194158,-0.543818155683991,-0.768153701180557,-1.13681903168906,-1.68901571684098,"L2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
-0.258102592446982,0.328490489265075,-0.202628151297893,2.50414996464959,-0.53100201602785,-0.374659206039292,-0.583032795276997,-0.156538492863667,-1.41512061256559,-0.368987968905457,-2.81669531778674,-1.37403465994883,-1.76286123964964,-0.663778805773088,0.981882865223256,-1.07155657490838,0.321583501249461,-0.873524670222541,-0.4881061124865,-0.521033864862094,-0.433219368253375,-0.331225984075641,0.0711527415930514,-0.744005355080421,-1.30205298897526,-2.10731789022828,0.428733384541428,1.08808558828811,1.59466239653249,-0.384650191931752,-0.794358719337919,-0.174225769886098,-0.968339196058851,-0.0651722396616489,-0.505821114550267,-1.68901571684098,"L2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
-0.0264747324233728,0.559128640225967,-0.202628151297893,-0.399212313205007,-0.53100201602785,-0.374659206039292,-0.583032795276997,-0.859095543584192,-0.715431805363814,-0.749535055568298,-0.376583351262279,0.13339151404223,0.100854183579978,-2.10800262251549,0.981882865223256,-1.07155657490838,0.321583501249461,-0.0769219501563879,1.07227306828952,-0.521033864862094,-0.433219368253375,-0.331225984075641,0.0711527415930514,1.12242388312697,0.767777892654563,0.474388560281099,0.428733384541428,-0.918758148035778,1.59466239653249,-1.29980306492923,-0.64977859602207,0.278247486141642,0.314161210126252,-0.611935598620799,-0.289347376553746,-1.68901571684098,"L2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.437500218656527,0.149859400623471,-0.202628151297893,-0.399212313205007,-0.53100201602785,-0.374659206039292,-0.583032795276997,-0.156538492863667,-0.0157429981620399,-0.749535055568298,-0.725170775051487,0.13339151404223,-1.14162276523977,-0.663778805773088,0.981882865223256,0.186323483678127,0.321583501249461,0.719680769909765,-0.4881061124865,2.41695444801668,-0.433219368253375,-0.331225984075641,0.0711527415930514,-0.744005355080421,0.767777892654563,0.474388560281099,0.428733384541428,-0.918758148035778,1.59466239653249,-0.384650191931752,1.03532766883162,-0.174225769886098,-0.968339196058851,-0.768153701180557,-0.643995840931025,-1.68901571684098,"L2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.889607339226425,-0.766883466160777,-0.832228912704138,-0.399212313205007,-0.53100201602785,-0.374659206039292,-0.583032795276997,3.0049682353787,-0.715431805363814,-1.58673864622655,-0.376583351262279,-0.117846181622947,0.100854183579978,-0.663778805773088,-1.01813315560069,1.44420354226464,0.321583501249461,-0.0769219501563879,1.07227306828952,-0.521033864862094,-0.433219368253375,-0.331225984075641,0.0711527415930514,1.49570973076845,-1.30205298897526,0.474388560281099,-2.33172301492048,-0.918758148035778,-0.626896013961182,0.530502681065725,-0.0465304952904219,-1.3808211192934,-1.28561281570743,-0.299499393501285,0.489036915391191,-1.68901571684098,"L2",0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
-1.05402350923014,-0.464029583835168,-0.202628151297893,-0.399212313205007,-0.53100201602785,-0.374659206039292,-0.583032795276997,-0.507817018223929,-0.0157429981620399,-1.58673864622655,-1.0737581988407,0.635866905372582,0.100854183579978,-0.663778805773088,0.981882865223256,0.186323483678127,0.321583501249461,0.719680769909765,2.63265224906555,-0.521033864862094,-0.433219368253375,-0.331225984075641,-1.13995775360782,-1.49057705036338,-1.30205298897526,0.474388560281099,-2.33172301492048,-0.918758148035778,1.59466239653249,-0.384650191931752,0.521818954985676,-1.30540890995545,-1.35711109619162,-1.39302611141959,-1.27499375806982,-1.68901571684098,"L2",0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
-0.258102592446982,-0.537690311992163,-0.202628151297893,-0.399212313205007,-0.53100201602785,-0.374659206039292,-0.583032795276997,0.89729708321712,1.38363461624151,-1.51062922889398,-0.725170775051487,0.13339151404223,0.722092657989851,-0.663778805773088,-1.01813315560069,0.186323483678127,0.321583501249461,1.51628348997592,2.63265224906555,0.947960291577291,-0.433219368253375,-0.331225984075641,0.0711527415930514,-1.1172912027219,0.767777892654563,0.474388560281099,0.428733384541428,1.08808558828811,1.59466239653249,-0.384650191931752,-0.021602887822172,-0.852935653927708,-1.31689331341926,-0.611935598620799,-0.29855902497913,-1.68901571684098,"L2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
-0.807414193000692,-0.300315938016128,0.0334721342294489,-0.399212313205007,-0.53100201602785,-0.374659206039292,-0.583032795276997,-0.156538492863667,-1.41512061256559,-1.81506689822425,-0.725170775051487,0.13339151404223,-1.14162276523977,-0.663778805773088,0.981882865223256,-1.07155657490838,0.321583501249461,-0.873524670222541,-0.4881061124865,-0.521033864862094,-0.433219368253375,-0.331225984075641,0.0711527415930514,-0.744005355080421,-1.30205298897526,0.474388560281099,0.428733384541428,-0.918758148035778,1.59466239653249,0.530502681065725,-0.38554595685862,-0.0988135605481414,-0.499131730381374,-0.846262752460435,-1.03549089900984,-1.68901571684098,"L2",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
-0.571859571101863,-0.766883466160777,-2.79973129209865,-0.399212313205007,-0.53100201602785,2.66825820341689,1.71463339300674,3.35624676073896,4.18238984504861,0.620434456417929,-0.725170775051487,-1.87651005127918,-2.07348047685458,0.78044501096931,-1.01813315560069,-1.07155657490838,0.321583501249461,1.51628348997592,-0.4881061124865,0.947960291577291,3.19584340245552,-0.331225984075641,1.28226323679392,1.12242388312697,-1.30205298897526,0.474388560281099,0.428733384541428,-0.918758148035778,-0.626896013961182,-0.384650191931752,-0.350647306403071,-1.07917228194158,-1.04877476160356,-0.0651722396616489,0.585759223857722,-1.68901571684098,"L2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1.35043226278306,1.75760296728757,-1.7766300548135,2.50414996464959,-0.53100201602785,-0.374659206039292,-0.583032795276997,0.89729708321712,0.683945809039735,0.924872125748201,-1.4223456226299,-1.37403465994883,-1.14162276523977,-2.10800262251549,0.981882865223256,0.186323483678127,0.321583501249461,-0.873524670222541,-0.4881061124865,-0.521033864862094,-0.433219368253375,-0.331225984075641,0.0711527415930514,0.749138035485492,-1.30205298897526,-2.10731789022828,0.428733384541428,1.08808558828811,-0.626896013961182,-0.384650191931752,-0.60989442407287,-0.0234013512101848,-0.467851232669542,0.169154914177987,-1.15524232853983,-1.68901571684098,"L2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
-0.889607339226425,-0.464029583835168,-0.753528817528357,-0.399212313205007,-0.53100201602785,-0.374659206039292,-0.583032795276997,-0.859095543584192,-0.0157429981620399,-1.05397272489857,-0.725170775051487,0.13339151404223,0.100854183579978,-0.663778805773088,0.981882865223256,0.186323483678127,0.321583501249461,0.719680769909765,2.63265224906555,-0.521033864862094,-0.433219368253375,-0.331225984075641,0.0711527415930514,-1.49057705036338,-1.30205298897526,0.474388560281099,-2.33172301492048,-0.918758148035778,-0.626896013961182,-0.384650191931752,0.726225336225325,-0.777523444589751,-0.570630010865561,-1.15869895757995,-1.29802287913328,-1.68901571684098,"L2",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
