"","PARTYID","TAX","FUND","HAPPY","LIFE","SATJOB","SATFIN","FINALTER","XMOVIE","FEAR","PISTOL","SHOTGUN","RIFLE","PHONE","YEAR","ID_","CLASS_"
"4180","0","1","2","1","1","1","2","3",0,1,"2","2","2","3",2014,"1793","3"
"4181","0","2","2","1","2","1","2","1",0,1,"2","2","1","3",2014,"1794","3"
"4182","0","3","3","1","1","1","1","1",0,0,"1","2","2","6",2014,"1798","3"
"4183","3","2","2","1","1",NA,"1","3",NA,1,"2","2","2","3",2014,"1805","3"
"4184","2","1","2","2","2","2","2","1",0,0,"2","2","2","3",2014,"1807","3"
"4185","5","1","2","2","1","1","3","3",0,0,"2","2","2","6",2014,"1810","2"
"4186","0","1","2","1","2","1","1","2",0,1,"2","2","2","3",2014,"1822","3"
"4187","1","2","2","3","2","1","3","2",1,1,"2","2","2","6",2014,"1825","2"
"4188","5","1","1","3","2",NA,"1","1",0,0,"1","1","1","3",2014,"1829","3"
"4189","2","2","3","1","2",NA,"1","3",1,0,"2","2","2","6",2014,"1833","3"
"4190","5","1","1","2","2","1","2","3",0,0,"2","2","2","3",2014,"1851","2"
"4191","2","1","2","2","2","2","1","1",0,0,"1","1","1","6",2014,"1852","2"
"4192","5","2","3","1","1",NA,"1","3",0,0,"2","1","2","3",2014,"1864","2"
"4193","4","2","3","2","2",NA,"1","3",1,0,"1","2","1","3",2014,"1865","3"
"4194","5","1","3","1","1","4","2","2",1,0,"2","1","2","6",2014,"1867","3"
"4195","7","2","3","3","1","4","3","2",1,0,"2","2","2","6",2014,"1868","1"
"4196","0","2","1","1","1",NA,"1","3",0,0,"2","2","2","3",2014,"1880","2"
"4197","2","1","3","2","1","2","3","2",0,0,"1","1","1","3",2014,"1883","2"
"4198","5","1","1","1","1","1","2","1",0,0,"2","2","1","6",2014,"1892","2"
"4199","3","1","1","2","1","2","2","2",0,0,"1","1","1","3",2014,"1908","2"
"4200","4","1","3","1","1","1","2","1",1,0,"1","2","1","6",2014,"1912","3"
"4201","6","2","2","1","2","1","1","1",0,0,"1","1","1","3",2014,"1920","3"
"4202","3","2","3","1","1","2","2","1",0,0,"1","1","1","3",2014,"1921","3"
"4203","4","1","3","2","2","1","3","2",0,0,"3","3","3","6",2014,"1922","2"
"4204","6","2","1","1","2","2","1","1",0,0,"1","1","1","3",2014,"1925","3"
"4205","6","1","2","2","1","1","2","1",0,0,"2","2","1","3",2014,"1926","3"
"4206","5","1","1","3","3",NA,"2","3",0,1,"2","2","1","3",2014,"1935","1"
"4207","4","1","3","2","2","2","2","1",1,0,"1","1","2","6",2014,"1956","2"
"4208","2","3","3","1","1","2","2","2",0,0,"1","2","1","6",2014,"1958","3"
"4209","2","2","3","3","2","2","2","2",0,0,"1","1","2","3",2014,"1960","2"
"4210","2","1","2","1","1","1","1","1",0,0,"2","1","1","3",2014,"1962","3"
"4211","3","2","2","1","2","3","2","3",1,1,"2","2","2","6",2014,"1967","2"
"4212","0","1","1","1","1","1","2","1",0,1,"2","2","2","6",2014,"1978","2"
"4213","0","1","2","1","2","1","1","3",0,1,"1","1","1","6",2014,"1983","3"
"4214","6","1","2","1","1","1","3","2",0,1,"1","1","1","3",2014,"1985","3"
"4215","6","1","1","2","1","1","1","1",0,0,"2","1","1","6",2014,"1988","3"
"4216","5","1","2","1","1","1","2","1",0,0,"1","1","1","6",2014,"1992","3"
"4217","4","2","2","2","2","1","2","1",0,1,"2","2","2","6",2014,"2004","2"
"4218","3","1",NA,"2","1","1","1","1",1,0,"2","2","2","6",2014,"2028","2"
"4219","5","2","2","1","1","1","3","3",1,0,"2","2","2","6",2014,"2036","2"
"4220","6","1","1","2","2","1","1","3",0,0,"1","2","2","3",2014,"2037","3"
"4221","5","2","2","2","1","1","2","3",1,0,"2","2","2","3",2014,"2044","2"
"4222","3","1","2","2","1","2","2","1",1,0,"1","1","2","6",2014,"2063","2"
"4223","6","1","1","1","1","1","1","3",0,1,"1","1","1","3",2014,"2079","3"
"4224","5","3","2","3","1","2","3","2",0,0,"2","2","2","6",2014,"2094","1"
"4225","5","1","2","2","1","2","2","2",0,1,"1","1","1","3",2014,"2096","2"
"4226","1","3","2","1","1","1","1","1",0,0,"2","2","2","6",2014,"2103","3"
"4227","3","1","3","1","2","4","2","3",0,0,"2","2","2","6",2014,"2107","3"
"4228","1","1",NA,"1","1",NA,"2","1",0,0,"2","2","1","6",2014,"2110","3"
"4229","4","1","2","2","1",NA,"1","3",0,1,"1","2","2","3",2014,"2111","3"
"4230","1","2","3","2","2",NA,"1","3",0,0,"2","2","2","3",2014,"2113","3"
"4231","3","2","2","2","1","1","2","1",1,1,"2","2","2","3",2014,"2118","3"
"4232","1","2","3","1","1","2","2","1",0,0,"1","2","1","6",2014,"2138","2"
"4233","5","1","3","1","1","2","1","3",0,1,"3","3","3","3",2014,"2156","3"
"4234","6","2","1","2","2","1","2","1",0,0,"2","2","1","3",2014,"2166","3"
"4235","6","1","2","2","1",NA,"1","2",0,0,"3","3","3","3",2014,"2172","3"
"4236","1","2","3","1","2","3","3","2",0,1,"2","2","2","6",2014,"2183","3"
"4237","1","2","3","1","1","1","1","1",1,0,"1","1","1","6",2014,"2189","3"
"4238","5","1","1","1","1",NA,"2","1",0,0,"2","2","2","3",2014,"2198","2"
"4239","6","1","1","2","1","1","1","1",0,0,"2","1","1","3",2014,"2207","2"
"4240","5","2","1","2","1","1","2","2",0,1,"1","1","2","3",2014,"2218","2"
"4241","6","1","2","1","1","1","1","2",0,0,"2","2","2","6",2014,"2219","1"
"4242","2","1","3","2","2","4","3","2",0,0,"2","2","2","3",2014,"2224","2"
"4243","5","2","2","1","1",NA,"2","3",0,0,"2","2","2","6",2014,"2229","3"
"4244","6","2","1","1","1","2","2","3",0,0,"1","1","1","6",2014,"2232","2"
"4245","3","2","2","2","1","4","1","3",1,0,"1","1","1","6",2014,"2239","3"
"4246","4","1","3","2","2","2","2","1",0,0,"1","1","1","3",2014,"2245","2"
"4247","1","1","2","2","1",NA,"3","3",0,0,"2","2","2","3",2014,"2253","2"
"4248","4","2","1","2","1","2","2","2",0,1,"2","2","1","3",2014,"2255","2"
"4249","1","2","2","3","1","1","2","3",0,0,"2","2","2","6",2014,"2264","2"
"4250","5","1","2","2","1","2","3","3",0,0,"2","2","2","3",2014,"2266","3"
"4251","3","1","2","2","1",NA,"2","3",1,1,"2","1","2","3",2014,"2267","4"
"4252","4","1","1","1","1","1","1","1",1,1,"2","2","2","6",2014,"2269","3"
"4253","6","2","1","2","2","1","2","1",0,0,"2","2","2","3",2014,"2272","2"
"4254","5","1","1","1","1","1","1","1",0,0,"1","1","1","3",2014,"2281","3"
"4255","0","1","1","2","2","1","3","2",0,0,"1","1","1","3",2014,"2286","2"
"4256","3","2","1","2","2","1","2","3",0,0,"2","2","2","6",2014,"2295","2"
"4257","4","1","3","2","1","1","3","2",0,0,"1","1","2","6",2014,"2298","2"
"4258","0","2","2","1","2","1","1","2",0,0,"1","2","2","3",2014,"2310","2"
"4259","5","1","1","1","1","1","2","2",0,0,"1","1","1","6",2014,"2313","2"
"4260","4","1","1","3","1","2","2","3",1,1,"1","1","1","6",2014,"2325","2"
"4261","7",NA,"1","1","2","1","2","3",0,0,"2","2","2","6",2014,"2328","2"
"4262","4","1","1","1","1","1","1","1",0,0,"1","1","1","6",2014,"2336","2"
"4263","6","1","3","2","2","1","1","3",0,0,"1","1","1","3",2014,"2340","3"
"4264","3","2","3","2","2","4","3","3",1,0,"2","2","2","3",2014,"2346","1"
"4265","2","1","1","2","2","2","2","2",1,1,"2","2","2","6",2014,"2356","2"
"4266","3","2","2","1","1","1","2","1",0,0,"1","1","1","3",2014,"2366","3"
"4267","4","1","2","2","1","1","1","1",0,0,"1","1","1","6",2014,"2374","2"
"4268","4","1","2","1","1",NA,"2","2",0,0,"2","1","1","6",2014,"2376","2"
"4269","1","1","2","2","1","1","1","3",1,1,"2","2","2","6",2014,"2380","3"
"4270","1","2","3","1","1","2","1","3",0,0,"2","1","1","6",2014,"2405","3"
"4271","5","2","1","1","2","1","1","2",0,0,"2","2","2","3",2014,"2407","3"
"4272","6","1","3","2","1",NA,"2","2",0,0,"1","1","1","6",2014,"2414","2"
"4273","2","1","2","2","2","1","2","3",0,0,"2","2","2","3",2014,"2415","3"
"4274","1","1","3","1","2","1","2","2",0,0,"1","1","1","3",2014,"2425","2"
"4275","6","1","1","1","1","1","1","3",0,1,"3","3","3","3",2014,"2440","2"
"4276","0","1","1","1","2","1","3","3",0,1,"1","1","2","6",2014,"2455","1"
"4277","1","1","1","1","2","1","2","2",0,0,"1","1","1","3",2014,"2456","2"
"4278","2","1","1","3","2","3","2","1",0,1,"2","1","1","6",2014,"2459","2"
"4279","6","1","1","1","1","1","2","2",0,0,"2","1","1","3",2014,"2462","2"
"4280","3","1","1","1","2","1","2","1",0,0,"1","2","2","3",2014,"2464","2"
"4281","5","1","1","2","2","1","2","1",0,1,"1","1","1","6",2014,"2470","3"
"4282","3","1","3","2","1","1","2","3",0,0,"1","1","1","4",2014,"2504","2"
"4283","2","2","3","2","2","2","2","1",0,0,"2","2","2","3",2014,"2528","2"
"4284","5","1","2","1","1","1","2","3",0,0,"2","2","1","3",2014,"2529","2"
"4285","4","2","3","2","2","1","2","3",0,0,"2","1","1","3",2014,"2535","2"
"4286","5","1","2","1","1",NA,"2","3",0,0,"2","2","2","3",2016,"3","3"
"4287","1","1","3","1","2","2","1","3",0,0,"2","2","2","3",2016,"5","3"
"4288","2","1","2","1","2","1","2","3",0,1,"2","2","2","6",2016,"8","2"
"4289",NA,"1","1","1","1","1","2","3",0,0,"2","2","2","6",2016,"17","2"
"4290","3","1","2","1","1","1","3","2",0,1,"2","2","2","4",2016,"24","2"
"4291","3","1","2","2","1","1","1","3",0,0,"1","1","2","3",2016,"32","3"
"4292","4","1","2","1","1","1","1","1",0,0,"2","2","2","3",2016,"54","4"
"4293","1","2","3","2","2","1","3","3",1,0,"2","2","2","2",2016,"85","2"
"4294","1","1","1","2","1","1","3","3",0,0,"2","2","2","3",2016,"101","2"
"4295","2","1","2","2","2","1","3","3",1,0,"2","2","2","6",2016,"105","2"
"4296","6","1","2","1","1","2","1","1",0,1,"2","2","2","3",2016,"110","2"
"4297","7","1","1","2","2","1","2","3",1,1,"2","2","2","2",2016,"116","2"
"4298","1","3","3","1","1",NA,"3","2",0,1,"2","2","2","3",2016,"117","3"
"4299","1","2","3","1","2",NA,"2","3",0,0,"2","2","2","3",2016,"119","3"
"4300","2","1","1","3","2","2","2","3",0,1,"2","2","2","3",2016,"135","2"
"4301","1","1","3","2","2","3","2","1",0,0,"2","2","2","3",2016,"147","4"
"4302","0","3","2","2","1","1","1","1",0,1,"2","2","2","3",2016,"151","3"
"4303","2","1","3","2","2","2","2","2",0,0,"2","2","1","3",2016,"155","2"
"4304","0","1",NA,"2","2","2","3","2",0,0,"3","3","3","3",2016,"157","3"
"4305","3","2",NA,"2","1","1","1","1",0,NA,"2","2","2","3",2016,"178","3"
"4306","0","1","2","2","2",NA,"1","3",0,1,"2","2","2","3",2016,"187","3"
"4307","3","2","2","1","1","2","3","2",0,1,"2","2","2","6",2016,"214","3"
"4308","2","2","1","2","2",NA,"1","3",0,0,"2","2","2","3",2016,"216","3"
"4309","2","2","2","1","2","2","1","1",0,0,"2","2","2","6",2016,"220","3"
"4310","3","2","2","1","2","3","3","2",0,0,"2","2","2","3",2016,"222","2"
"4311","5","1","3","1","1","1","1","1",1,1,"1","2","1","3",2016,"224","3"
"4312","4","1","2","1","1",NA,"1","1",0,0,"2","2","2","3",2016,"232","3"
"4313","5","2","2","2","1",NA,"1","3",0,1,"2","2","2","6",2016,"234","3"
"4314","6","2","2","2","1","2","2","1",0,1,"2","2","2","3",2016,"237","2"
"4315","6","2","1","2","2","3","3","2",0,1,"2","2","2","3",2016,"238","2"
"4316","5","1","2","2","2","1","1","3",0,0,"2","1","2","6",2016,"250","2"
"4317","6","1","1","2","2","2","1","1",0,1,"2","2","2","6",2016,"259","3"
"4318","3","2","1","2","1","1","1","1",0,0,"2","2","2","6",2016,"269","2"
"4319","4","2","2","1","1","4","3","1",0,1,"2","1","1","3",2016,"271","2"
"4320","6","1","2","1","1","4","2","3",0,1,"3","3","3","2",2016,"278","3"
"4321","2","2","2","2","1","3","2","1",1,0,"2","2","2","6",2016,"288","2"
"4322","1","2","2","1","1","2","1","1",0,0,"2","2","2","6",2016,"295","3"
"4323","1","1","2","1","1","1","1","3",0,1,"2","2","2","6",2016,"298","3"
"4324","0","1","2","3","1","2","1","1",1,0,"2","2","2","3",2016,"335","2"
"4325","6","1","2","1","1","1","1","1",0,0,"1","1","1","6",2016,"337","3"
"4326","0","2","2","1","1","1","1","1",0,0,"2","2","2","6",2016,"341","3"
"4327","6","2","2","1","1","1","1","1",0,0,"2","2","1","6",2016,"343","3"
"4328","0","1","2","1","2","1","2","1",0,0,"2","2","2","6",2016,"351","2"
"4329","0","2","1","2","1","3","2","3",0,0,"1","2","2","4",2016,"356","2"
"4330","0","2","2","2","1","1","2","1",0,0,"2","2","2","3",2016,"357","3"
"4331","4","1","3","2","1","1","1","1",1,0,"1","2","2","6",2016,"361","3"
"4332","1","1","2","2","1","2","1","1",0,0,"2","2","2","3",2016,"364","3"
"4333","5","2","3","1","2","1","1","3",0,0,"1","1","1","3",2016,"370","2"
"4334","0","1","3","2","2","1","1","3",0,1,"2","2","2","3",2016,"387","3"
"4335","0","2","3","1","1",NA,"1","3",0,0,"2","1","2","3",2016,"389","3"
"4336","0","1",NA,"2","1","2","3","2",0,0,"2","2","2","3",2016,"392","1"
"4337","2","2","3","2","2","1","2","1",1,0,"2","2","2","6",2016,"393","3"
"4338","0","1","2","2","1","1","2","3",1,0,"1","1","1","3",2016,"401","2"
"4339","4","1","2","2","2","3","2","3",0,0,"1","1","1","4",2016,"403","2"
"4340","0","2","2","1","1",NA,"1","3",0,1,"1","1","2","3",2016,"406","3"
"4341","4","3","1","2","1","2","3","3",0,0,"2","2","2","6",2016,"412","3"
"4342","0","3","3","1","1","1","1","1",0,1,"2","2","2","6",2016,"424","4"
"4343","7","1",NA,"2","1",NA,"1","3",0,0,"3","3","3","6",2016,"426","3"
"4344","2","1","3","2","2","2","3","3",0,0,"2","2","2","6",2016,"444","2"
"4345","2","1","3","2","2","2","1","1",1,0,"2","2","2","6",2016,"452","3"
"4346","5","1","3","1","2","1","2","3",0,0,"2","2","2","3",2016,"458","3"
"4347","0","1","3","2","1","2","3","3",0,0,"2","2","2","6",2016,"461","3"
"4348","0","2","3","2","1","1","1","1",0,0,"2","2","2","3",2016,"468","3"
"4349","2","2","2","2","1","1","1","3",0,1,"2","2","2","3",2016,"471","3"
"4350","1","1","3","1","2","1","2","1",1,0,"2","2","2","6",2016,"475","2"
"4351","4","1","2","2","2","2","3","3",0,1,"2","2","2","3",2016,"486","3"
"4352","2","1","3","2","1","1","1","1",1,0,"2","2","2","6",2016,"489","2"
"4353","3","1","2","1","2","1","2","1",1,1,"2","2","2","3",2016,"499","2"
"4354","2","1","2","2","2","2","2","1",0,1,"1","2","1","6",2016,"507","3"
"4355","2","1","3","1","1","1","2","1",0,0,"2","1","2","3",2016,"513","2"
"4356","2","3","3","2","2","3","1","1",1,1,"2","2","2","6",2016,"528","3"
"4357","1","2","3","1","1","1","1","3",0,0,"2","2","2","3",2016,"532","4"
"4358","1","2","2","2","2","2","3","1",1,1,"2","2","2","6",2016,"537","2"
"4359","1","1","1","2","2","2","1","1",0,1,"2","2","2","6",2016,"538","1"
"4360","0","1","3","2","2","2","2","1",0,1,"2","2","2","6",2016,"542","3"
"4361","1","1","3","2","1","1","1","3",0,0,"1","2","1","3",2016,"559","3"
"4362","6","1","3","1","1","1","2","1",1,0,"2","2","2","6",2016,"565","3"
"4363","3","1","3","2","2","2","3","2",0,0,"1","1","2","6",2016,"570","2"
"4364","6","1",NA,"2","1","1","2","1",0,1,"2","2","2","2",2016,"577","3"
"4365","6","2","1","2","2","1","2","3",0,1,"2","2","2","6",2016,"581","3"
"4366","3","1","2","2","2","2","2","2",0,0,"1","2","2","6",2016,"592","3"
"4367","5","1","3","2","2","2","2","2",0,0,"2","2","1","6",2016,"595","2"
"4368","1","1","1","3","3",NA,"2","1",1,0,"1","1","1","6",2016,"614","3"
"4369","3","1","1","1","1","1","1","3",0,0,"1","1","1","6",2016,"615","3"
"4370","5","1","2","2","2","2","2","1",0,0,"2","2","2","6",2016,"619","2"
"4371","3","1","3","2","2","1","3","2",0,0,"2","2","2","2",2016,"626","3"
"4372","3","1","3","2","3","2","3","2",0,1,"1","1","1","3",2016,"632","3"
"4373","6","1","3","1","2","2","1","1",0,0,"3","3","3","3",2016,"637","2"
"4374","3","1","3","2","2","2","1","2",0,0,"2","2","2","6",2016,"641","3"
"4375","5","2","1","2","2","3","3","3",0,1,"2","2","2","6",2016,"649","3"
"4376","1","1","2","2","1",NA,"2","3",0,0,"2","2","2","3",2016,"664","3"
"4377","5","1","3","1","2","2","3","1",1,0,"2","2","2","3",2016,"666","2"
"4378","1","2","1","1","1","2","2","1",1,0,"2","2","2","6",2016,"681","2"
"4379","3","2","1","3","1","2","2","1",0,1,"2","2","2","6",2016,"689","2"
"4380","1","1","2","2","2","2","2","2",1,0,"2","2","2","6",2016,"690","2"
"4381","4","2","2","2","1","1","2","1",0,0,"2","2","2","6",2016,"700","2"
"4382","1","2","2","1","1","1","2","3",0,1,"2","2","2","6",2016,"707","2"
"4383","3","2","3","2","1","2","2","1",1,1,"2","2","2","6",2016,"711","2"
"4384","2","2","2","1","2","2","1","1",1,0,"1","1","1","6",2016,"722","2"
"4385","3","1","3","1","2","1","3","2",0,0,"2","2","2","6",2016,"727","2"
"4386","6","2","1","1","1","1","1","1",1,0,"1","1","1","3",2016,"740","3"
"4387","1","1","3","2","3",NA,"2","2",1,0,"1","2","2","3",2016,"754","2"
"4388","5","1","2","2","1","2","3","2",0,0,"2","2","2","6",2016,"757","3"
"4389","4","1","1","2","2","2","3","2",0,0,"2","2","2","6",2016,"769","2"
"4390","3","2","2","2","1","2","1","3",0,0,"2","2","1","3",2016,"771","3"
"4391","1","2","3","2","2","2","1","1",0,0,"2","2","2","6",2016,"810","3"
"4392","5","2","3","2","1","3","3","1",0,1,"2","1","2","6",2016,"826","1"
"4393","5","2","2","1","2","1","2","3",0,0,"2","2","2","3",2016,"832","3"
"4394","3","2","1","2","1","1","2","3",1,0,"2","2","2","3",2016,"841","3"
"4395","0","1","1","1","2","2","3","1",1,0,"2","2","2","6",2016,"860","2"
"4396","5","2","2","1","1","1","2","1",1,0,"1","2","2","3",2016,"863","3"
"4397","1","2","3","2","2","2","1","1",1,0,"1","2","1","6",2016,"870","3"
"4398","1","2","2","3","1",NA,"1","3",0,0,"2","2","2","3",2016,"877","3"
"4399","2","2","2","2","2","1","2","1",0,0,"2","2","2","6",2016,"888","4"
"4400","1","1","3","2","2","1","3","2",1,1,"2","2","2","6",2016,"918","2"
"4401","0","2",NA,"2","2","3","1","1",0,1,"1","2","2","6",2016,"927","3"
"4402","6","1","1","1","2","2","2","3",0,0,"1","1","1","6",2016,"928","3"
"4403","1","2","2","1","3",NA,"3","2",0,0,"2","2","2","6",2016,"935","2"
"4404","2","2","3","1","1",NA,"2","1",0,0,"1","2","2","3",2016,"943","3"
"4405","2","2","2","2","2",NA,"3","2",0,0,"3","3","3","3",2016,"965","2"
"4406","3","2","2","2","1","1","2","3",0,0,"2","2","1","3",2016,"969","3"
"4407","1","1","2","1","1","1","2","3",1,0,"2","2","2","3",2016,"982","2"
"4408","5","1","2","2","2","3","3","2",1,0,"2","2","2","3",2016,"984","1"
"4409","1","2","2","1","2",NA,"1","3",0,0,"1","2","1","3",2016,"988","3"
"4410","3","1","1","1","1",NA,"3","2",0,1,"2","2","2","6",2016,"991","2"
"4411","5","2",NA,"2","2","2","1","1",0,1,"2","2","2","6",2016,"995","3"
"4412","1","1","2","1","1","1","1","3",0,0,"2","2","1","3",2016,"999","2"
"4413","2","2","2","1","1","2","2","3",0,1,"2","2","2","6",2016,"1007","2"
"4414",NA,"1","2","3","1","2","3","2",0,0,"2","2","2","4",2016,"1015","2"
"4415","1","3","3","2","2","2","2","2",0,0,"2","2","2","6",2016,"1020","3"
"4416","3","2","1","1","2","1","1","3",0,0,"2","2","2","6",2016,"1030","3"
"4417","0","3",NA,"1","1","2","2","2",0,0,"2","2","2","3",2016,"1035","3"
"4418","1","2","2","1","1","1","2","1",0,0,"2","2","2","6",2016,"1050","3"
"4419","2","2","2","2","1",NA,"2","3",0,0,"2","1","2","6",2016,"1051","2"
"4420","1","1","2","3","3","1","3","2",1,0,"1","2","2","3",2016,"1063","1"
"4421","4","2","2","2","2",NA,"2","1",1,0,"2","2","2","6",2016,"1064","2"
"4422","3","2","2","2","2","2","2","2",1,0,"2","2","2","6",2016,"1068","2"
"4423","6","1","1","1","2","4","2","1",0,0,"1","2","2","6",2016,"1086","2"
"4424","1","2","2","2","2","3","3","3",0,0,"2","2","2","3",2016,"1091","2"
"4425","1","1","1","2","1","1","2","3",0,0,"2","2","2","6",2016,"1095","2"
"4426","6","1","2","1","1","1","1","1",0,0,"1","1","1","6",2016,"1104","3"
"4427","3","3","3","1","1",NA,"2","3",0,0,"1","2","2","3",2016,"1109","3"
"4428","3","1","2","2","2","1","3","2",0,0,"1","1","1","6",2016,"1112","2"
"4429","6","2","1","2","1","4","1","3",0,0,"1","1","2","6",2016,"1113","3"
"4430","5","1","1","2","1","2","2","1",0,0,"2","2","2","3",2016,"1118","3"
"4431","0","2","3","1","1","1","1","3",0,0,"2","2","2","3",2016,"1123","3"
"4432","3","2","2","2","2","2","2","1",0,1,"2","2","2","3",2016,"1126","3"
"4433","7","1","1","1","1","1","2","1",1,0,"2","2","2","6",2016,"1137","2"
"4434","5","2","3","2","2","1","3","3",0,1,"2","2","2","6",2016,"1139","3"
"4435","1","1","2","1","1","1","1","1",0,0,"3","3","3","6",2016,"1171","2"
"4436","1","1","3","2","2","1","1","1",0,1,"2","2","2","6",2016,"1172","3"
"4437","3","2","3","2","2","2","3","3",0,1,"1","2","2","3",2016,"1174","3"
"4438","0","1",NA,"2","2",NA,"2","3",0,0,"1","2","2","3",2016,"1184","2"
"4439","0","1","1","2","1",NA,"2","3",0,0,"2","2","2","3",2016,"1190","2"
"4440","4","1","3","2","2","4","1","1",1,0,"1","1","1","6",2016,"1192","3"
"4441","7","2","3","2","2","2","2","1",1,0,"2","2","2","6",2016,"1196","3"
"4442","7","1","2","2","1","1","2","3",0,0,"2","2","2","6",2016,"1200","2"
"4443","5","2","2","2","2","1","2","1",0,0,"1","2","2","3",2016,"1201","3"
"4444","6","1","2","2","1","4","3","2",0,0,"1","2","2","6",2016,"1207","3"
"4445","5","1","2","1","2","2","1","2",0,0,"1","1","1","3",2016,"1226","2"
"4446","1","1",NA,"3","2",NA,"2","3",1,1,"2","2","1","6",2016,"1228","3"
"4447","1","1","2","1","2","1","2","3",1,1,"1","2","2","6",2016,"1230","3"
"4448","1","1","2","1","1","1","2","1",0,1,"2","1","2","6",2016,"1234","2"
"4449","6","1","1","2","1","2","2","3",0,0,"2","1","2","3",2016,"1237","3"
"4450","2","2","3","1","2","1","1","3",0,0,"1","1","2","6",2016,"1241","3"
"4451","1","1","3","2","2","2","2","1",0,0,"2","2","2","6",2016,"1246","2"
"4452","1","1","2","1","2","2","3","3",1,1,"1","2","2","4",2016,"1248","1"
"4453","2","2","3","1","1","1","2","1",0,0,"2","2","2","6",2016,"1249","2"
"4454","5","2","1","3","1",NA,"1","3",0,0,"2","1","2","2",2016,"1266","3"
"4455","1","2","3","3","2","2","3","1",0,1,"2","2","2","6",2016,"1276","2"
"4456","6","1","1","2","2",NA,"2","3",0,0,"2","2","2","4",2016,"1278","2"
"4457","4","1","2","2","2","1","2","1",1,1,"3","3","3","4",2016,"1281","2"
"4458","6","1","1","2","1","2","2","3",0,0,"1","1","1","2",2016,"1287","3"
"4459","1","2","2","2","1","1","2","1",0,0,"2","2","2","6",2016,"1303","2"
"4460","6","1","2","1","1","1","1","1",0,0,"2","1","1","2",2016,"1323","3"
"4461","6","1","3","1","2","1","2","3",0,0,"3","3","3","3",2016,"1325","3"
"4462","1","2","2","2","1","1","1","1",0,0,"2","1","1","6",2016,"1327","2"
"4463","2","2","3","1","1","1","2","3",0,0,"2","2","2","3",2016,"1342","2"
"4464","5","2","2","1","1","1","2","3",0,0,"2","2","2","3",2016,"1349","3"
"4465","0","2","2","2","1","1","2","2",0,0,"2","2","2","6",2016,"1355","3"
"4466","3","2","3","1","2","2","1","1",0,0,"2","1","2","6",2016,"1389","2"
"4467","6","1","1","2","2","1","2","3",0,0,"1","1","1","6",2016,"1391","2"
"4468","5","1","3","1","1","1","1","3",0,0,"2","1","2","3",2016,"1393","3"
"4469","2","1","2","1","2","1","2","1",1,1,"2","2","2","6",2016,"1409","2"
"4470","0","3","3","2","2",NA,"1","3",0,0,"2","2","2","3",2016,"1422","3"
"4471","5","1","2","2","2","2","2","3",0,0,"2","2","2","6",2016,"1424","3"
"4472","0","2","2","2","1","2","2","1",1,0,"2","2","2","6",2016,"1433","3"
"4473","6","1","2","2","2","2","1","1",1,1,"1","2","1","3",2016,"1437","3"
"4474","1","1","2","1","2","2","1","1",0,0,"1","2","1","6",2016,"1442","3"
"4475","5","1","3","2","1","1","2","3",0,0,"2","2","2","6",2016,"1447","3"
"4476","5","1","2","2","1","1","2","1",0,0,"1","1","1","6",2016,"1453","2"
"4477","2","3","1","2","2",NA,"1","3",0,1,"2","2","2","3",2016,"1475","4"
"4478","3","1","3","1","1","2","1","1",1,0,"1","2","2","3",2016,"1478","3"
"4479","4","2","1","2","2","1","2","2",0,0,"1","2","2","3",2016,"1484","2"
"4480","4","1","1","2","1","1","1","3",0,0,"2","1","2","4",2016,"1489","3"
"4481","5","2","1","1","2","1","1","1",0,0,"1","1","1","3",2016,"1490","3"
"4482","2","2","1","2","2","2","2","3",0,1,"1","1","1","3",2016,"1494","3"
"4483","2","2","3","1","1",NA,"2","2",0,0,"2","2","2","3",2016,"1507","3"
"4484","5","1","2","1","2",NA,"1","1",1,0,"1","2","2","6",2016,"1517","3"
"4485","2","2","3","1","1","2","1","1",1,1,"2","2","2","3",2016,"1549","3"
"4486","0","2","3","1","2","2","1","1",0,0,"2","2","2","3",2016,"1573","3"
"4487","2","2","3","2","1","3","2","3",1,1,"2","2","2","6",2016,"1576","3"
"4488","3","2","2","2","1",NA,"3","3",1,0,"2","1","2","3",2016,"1577","2"
"4489","1","1","2","3","1","2","2","3",0,1,"2","2","2","6",2016,"1587","2"
"4490","5","1","2","2","2","2","2","1",1,0,"2","2","2","6",2016,"1594","2"
"4491","3","2","2","2","1","2","2","1",0,0,"2","2","2","3",2016,"1595","3"
"4492","1","1","3","2","1","2","2","2",0,0,"2","2","2","3",2016,"1596","3"
"4493","0","1","3","2","1","1","2","1",1,0,"2","2","1","6",2016,"1617","3"
"4494","5","1","3","2","2","1","2","3",0,0,NA,NA,NA,"6",2016,"1620","3"
"4495","6","1","1","1","2",NA,"1","3",0,0,"1","1","1","3",2016,"1626","3"
"4496","1","2","2","1","1","1","3","2",0,0,"2","2","2","3",2016,"1627","2"
"4497","0","1","3","1","2","1","3","2",0,1,"2","1","2","6",2016,"1651","2"
"4498","5","1","2","1","1","1","3","3",1,0,"1","1","1","6",2016,"1669","3"
"4499","3","2","1","2","2","1","1","3",0,0,"3","3","3","3",2016,"1687","2"
"4500","0","1","1","1","1","1","2","1",0,1,"2","2","2","6",2016,"1700","2"
"4501","0","1","1","2","1","1","1","1",0,0,"2","2","2","6",2016,"1705","3"
"4502","0","2","2","1","2","1","2","1",0,0,"2","2","2","3",2016,"1715","2"
